10.292025 56.469848
10.292055 56.469812
10.292036 56.469783
10.291946 56.469761
10.291846 56.469759
10.291738 56.469771
10.291730 56.469812
10.291758 56.469833
10.291827 56.469845
10.291924 56.469856
10.292025 56.469848
NaN NaN
10.292940 56.469891
10.292975 56.469831
10.292975 56.469779
10.292935 56.469751
10.292785 56.469747
10.292627 56.469752
10.292493 56.469774
10.292388 56.469802
10.292361 56.469841
10.292423 56.469893
10.292506 56.469911
10.292771 56.469916
10.292860 56.469917
10.292940 56.469891
NaN NaN
10.217148 56.475088
10.216639 56.474838
10.216243 56.474594
10.215164 56.475268
10.214823 56.474273
10.213822 56.474446
10.215367 56.476397
10.218269 56.476488
10.217148 56.475088
NaN NaN
10.226162 56.482040
10.226226 56.482048
10.226272 56.482049
10.226302 56.482033
10.226326 56.481958
10.226323 56.481912
10.226284 56.481884
10.226183 56.481878
10.226095 56.481899
10.226098 56.481949
10.226116 56.481994
10.226066 56.482029
10.226115 56.482064
10.226162 56.482040
NaN NaN
10.220375 56.481812
10.220869 56.481412
10.221588 56.481135
10.222320 56.480419
10.223223 56.479769
10.222551 56.478978
10.221262 56.479164
10.220570 56.479723
10.218459 56.480396
10.218240 56.480947
10.219109 56.482222
10.220375 56.481812
NaN NaN
10.226484 56.482373
10.226544 56.482349
10.226653 56.482340
10.226726 56.482289
10.226690 56.482271
10.226699 56.482254
10.226745 56.482237
10.226795 56.482195
10.226815 56.482154
10.226770 56.482119
10.226680 56.482112
10.226563 56.482127
10.226443 56.482160
10.226328 56.482161
10.226233 56.482202
10.226192 56.482280
10.226218 56.482357
10.226327 56.482383
10.226484 56.482373
NaN NaN
8.589848 56.494191
8.588852 56.494337
8.589551 56.494726
8.589848 56.494191
NaN NaN
10.229776 56.534918
10.229213 56.535119
10.229599 56.536122
10.229776 56.534918
NaN NaN
10.249841 56.578696
10.250064 56.578657
10.250232 56.578637
10.250348 56.578595
10.250610 56.578579
10.250700 56.578540
10.250839 56.578545
10.250858 56.578507
10.250647 56.578475
10.250476 56.578457
10.250298 56.578481
10.250134 56.578531
10.249922 56.578572
10.249710 56.578620
10.249618 56.578667
10.249640 56.578723
10.249841 56.578696
NaN NaN
10.249286 56.578777
10.249487 56.578747
10.249450 56.578645
10.249326 56.578608
10.249222 56.578651
10.249205 56.578719
10.249151 56.578729
10.249127 56.578699
10.249069 56.578704
10.249045 56.578730
10.249195 56.578782
10.249286 56.578777
NaN NaN
10.251962 56.578808
10.251942 56.578773
10.251829 56.578725
10.251748 56.578708
10.251664 56.578733
10.251674 56.578777
10.251722 56.578805
10.251916 56.578834
10.251962 56.578808
NaN NaN
10.274801 56.579939
10.274806 56.579925
10.274798 56.579909
10.274689 56.579845
10.274584 56.579798
10.274555 56.579791
10.274520 56.579801
10.274512 56.579820
10.274532 56.579847
10.274745 56.579942
10.274778 56.579947
10.274801 56.579939
NaN NaN
10.275436 56.580192
10.275430 56.580147
10.275375 56.580078
10.275224 56.579962
10.275150 56.579946
10.275021 56.579954
10.274930 56.579975
10.274917 56.579992
10.274947 56.580008
10.275166 56.580093
10.275236 56.580135
10.275412 56.580212
10.275436 56.580192
NaN NaN
10.275928 56.580356
10.275939 56.580342
10.275899 56.580315
10.275836 56.580304
10.275787 56.580305
10.275773 56.580310
10.275779 56.580324
10.275842 56.580342
10.275897 56.580360
10.275928 56.580356
NaN NaN
10.276187 56.580436
10.276211 56.580408
10.276204 56.580393
10.276179 56.580380
10.276127 56.580364
10.276090 56.580365
10.276069 56.580373
10.276053 56.580385
10.276051 56.580407
10.276071 56.580424
10.276124 56.580441
10.276162 56.580443
10.276187 56.580436
NaN NaN
8.657928 56.573084
8.657277 56.572894
8.657521 56.573790
8.658051 56.574026
8.657928 56.573084
NaN NaN
8.659066 56.574429
8.658051 56.574026
8.658193 56.574862
8.658978 56.575517
8.659215 56.575611
8.659066 56.574429
NaN NaN
8.661683 56.578651
8.660880 56.577260
8.660146 56.576659
8.659625 56.575757
8.659215 56.575611
8.659302 56.577549
8.659791 56.577950
8.660314 56.578854
8.661683 56.578651
NaN NaN
8.646030 56.581321
8.646990 56.580770
8.652081 56.581119
8.652700 56.581504
8.653314 56.581618
8.653130 56.581275
8.651911 56.579939
8.650246 56.577887
8.647193 56.579640
8.641587 56.579221
8.639942 56.578345
8.639077 56.577397
8.638978 56.574652
8.640990 56.573000
8.642617 56.572066
8.644522 56.571754
8.645262 56.571330
8.647168 56.570982
8.649031 56.570678
8.649797 56.570237
8.652143 56.570210
8.653500 56.570715
8.654648 56.571427
8.655891 56.572089
8.656656 56.572563
8.657277 56.572894
8.657098 56.572044
8.655500 56.571194
8.654544 56.570601
8.653508 56.570050
8.653134 56.569588
8.652396 56.569196
8.651930 56.568685
8.651556 56.568223
8.650520 56.567672
8.648990 56.566723
8.647954 56.566171
8.647580 56.565709
8.645353 56.564880
8.644488 56.564420
8.643573 56.563654
8.643199 56.563191
8.642411 56.562772
8.642012 56.562280
8.641598 56.562060
8.640642 56.561466
8.639607 56.560915
8.639232 56.560453
8.638496 56.560061
8.638030 56.559550
8.637492 56.558183
8.636883 56.557515
8.636517 56.556828
8.634980 56.556010
8.634534 56.555459
8.632924 56.553693
8.631864 56.549970
8.630752 56.548098
8.630022 56.543489
8.630201 56.541821
8.630158 56.540603
8.630619 56.539919
8.631049 56.538791
8.631486 56.538355
8.632156 56.537608
8.633287 56.536678
8.635618 56.535770
8.635770 56.534350
8.635664 56.531427
8.635899 56.529238
8.635481 56.528278
8.636020 56.527476
8.635618 56.524905
8.635220 56.524235
8.634780 56.522805
8.633744 56.522253
8.633279 56.521743
8.632889 56.521260
8.630487 56.520365
8.629799 56.519937
8.628001 56.519177
8.627313 56.518749
8.624902 56.517609
8.624231 56.517191
8.622111 56.516231
8.621478 56.515837
8.618989 56.514849
8.617292 56.515241
8.618053 56.516248
8.620066 56.517099
8.620448 56.517337
8.621267 56.517561
8.622452 56.518032
8.623669 56.518486
8.624624 56.519079
8.625658 56.519631
8.626031 56.520093
8.626835 56.520767
8.627355 56.521742
8.627988 56.522136
8.628482 56.522399
8.629934 56.524472
8.629474 56.525821
8.628218 56.527075
8.628261 56.528283
8.627732 56.529317
8.627220 56.530897
8.626458 56.531335
8.626028 56.531546
8.624896 56.532197
8.622529 56.532678
8.621577 56.533629
8.620997 56.535990
8.621005 56.536221
8.619320 56.537902
8.619682 56.538679
8.620088 56.539124
8.620454 56.539811
8.621590 56.541725
8.620318 56.544210
8.619546 56.546931
8.618962 56.547886
8.618524 56.548322
8.617934 56.549286
8.617273 56.549666
8.616814 56.549892
8.615867 56.551440
8.614358 56.551208
8.613654 56.550771
8.612709 56.552315
8.611988 56.553383
8.612644 56.554103
8.613018 56.554565
8.614253 56.555732
8.615114 56.557347
8.615939 56.557860
8.616560 56.558190
8.617706 56.559785
8.618942 56.560713
8.619772 56.562270
8.621232 56.563418
8.623488 56.565112
8.624011 56.565686
8.624385 56.566148
8.624792 56.566594
8.625166 56.567056
8.625970 56.567730
8.626336 56.568417
8.627921 56.569998
8.628287 56.570685
8.629819 56.572131
8.630421 56.573662
8.631494 56.574621
8.632612 56.575217
8.633302 56.576068
8.633967 56.576480
8.634588 56.576811
8.635011 56.577332
8.636446 56.578096
8.637665 56.579118
8.638613 56.580892
8.639964 56.580936
8.639145 56.580039
8.640580 56.579804
8.641348 56.579363
8.642213 56.579588
8.642596 56.579825
8.645422 56.580229
8.645441 56.580745
8.644995 56.580965
8.644507 56.581245
8.640127 56.581103
8.643014 56.581619
8.646030 56.581321
NaN NaN
8.654368 56.581486
8.653314 56.581618
8.653306 56.581843
8.654525 56.581855
8.654368 56.581486
NaN NaN
8.660033 56.582039
8.660396 56.581789
8.662875 56.581258
8.663964 56.580508
8.665096 56.580265
8.664123 56.579834
8.663534 56.579395
8.661960 56.579250
8.662155 56.580088
8.661495 56.581307
8.659185 56.581552
8.658822 56.581802
8.654525 56.581855
8.654964 56.582182
8.660033 56.582039
NaN NaN
10.276526 56.592399
10.276572 56.592380
10.276588 56.592360
10.276559 56.592347
10.276458 56.592335
10.276338 56.592344
10.276289 56.592358
10.276275 56.592376
10.276278 56.592386
10.276299 56.592397
10.276383 56.592404
10.276526 56.592399
NaN NaN
10.279271 56.594961
10.279302 56.594947
10.279309 56.594831
10.279295 56.594659
10.279273 56.594633
10.279179 56.594604
10.279086 56.594582
10.279035 56.594544
10.278964 56.594486
10.278906 56.594484
10.278819 56.594496
10.278784 56.594517
10.278775 56.594542
10.278778 56.594568
10.278787 56.594592
10.278987 56.594884
10.279022 56.594923
10.279088 56.594946
10.279177 56.594962
10.279271 56.594961
NaN NaN
10.283314 56.598977
10.283429 56.598832
10.283441 56.598709
10.283410 56.598710
10.283346 56.598726
10.283313 56.598714
10.283323 56.598703
10.283416 56.598669
10.283428 56.598615
10.283417 56.598579
10.283364 56.598537
10.283307 56.598522
10.283187 56.598440
10.283054 56.598404
10.282932 56.598386
10.282884 56.598394
10.282882 56.598420
10.283018 56.598621
10.282994 56.598645
10.283039 56.598662
10.283131 56.598790
10.283189 56.598873
10.283240 56.598986
10.283276 56.598987
10.283314 56.598977
NaN NaN
10.326569 56.600998
10.326505 56.600907
10.326353 56.600948
10.326374 56.601049
10.326510 56.601055
10.326569 56.600998
NaN NaN
10.289890 56.604399
10.289866 56.604348
10.289777 56.604315
10.289733 56.604324
10.289736 56.604363
10.289837 56.604420
10.289890 56.604399
NaN NaN
10.319846 56.606715
10.320063 56.606680
10.320297 56.606611
10.320520 56.606531
10.320760 56.606471
10.321014 56.606399
10.321197 56.606296
10.321195 56.606274
10.321258 56.606265
10.321304 56.606281
10.321463 56.606241
10.321672 56.606216
10.322107 56.606167
10.322429 56.606154
10.322572 56.606170
10.322730 56.606146
10.322853 56.606177
10.323046 56.606158
10.323911 56.606126
10.323980 56.606155
10.324309 56.606146
10.324684 56.606128
10.325071 56.606101
10.325353 56.606103
10.325583 56.606116
10.325817 56.606137
10.326147 56.606157
10.326502 56.606163
10.326767 56.606154
10.326981 56.606095
10.327117 56.606040
10.327251 56.605996
10.327267 56.605929
10.327170 56.605865
10.326929 56.605843
10.326652 56.605819
10.326400 56.605827
10.325961 56.605882
10.325595 56.605942
10.325423 56.605974
10.325197 56.605981
10.324903 56.605985
10.324072 56.605906
10.323736 56.605887
10.323479 56.605889
10.323204 56.605910
10.322409 56.605997
10.322250 56.606024
10.321680 56.606100
10.321489 56.606069
10.321283 56.606052
10.321110 56.606058
10.320964 56.606087
10.320829 56.606140
10.320307 56.606358
10.320094 56.606422
10.319812 56.606506
10.319530 56.606600
10.319538 56.606667
10.319650 56.606718
10.319846 56.606715
NaN NaN
8.283006 56.598151
8.281224 56.598228
8.282676 56.598442
8.283006 56.598151
NaN NaN
10.325578 56.610023
10.325149 56.609540
10.323980 56.609082
10.323769 56.608648
10.322720 56.608745
10.322382 56.609007
10.321164 56.609271
10.321808 56.609626
10.324016 56.609865
10.324603 56.610313
10.325578 56.610023
NaN NaN
10.321481 56.610342
10.321406 56.610291
10.321371 56.610313
10.321314 56.610312
10.321272 56.610342
10.321391 56.610376
10.321481 56.610342
NaN NaN
10.329699 56.613696
10.329313 56.613460
10.327844 56.613213
10.326028 56.612582
10.325643 56.612345
10.325211 56.612134
10.325018 56.612016
10.322518 56.612207
10.320366 56.613756
10.322031 56.614324
10.325852 56.614440
10.328089 56.614361
10.331257 56.614457
10.329699 56.613696
NaN NaN
10.316179 56.615110
10.316057 56.615005
10.315697 56.614876
10.315679 56.614841
10.315602 56.614829
10.315564 56.614847
10.315524 56.614841
10.315511 56.614820
10.315327 56.614786
10.315237 56.614731
10.315080 56.614670
10.315051 56.614602
10.314984 56.614517
10.314878 56.614427
10.314783 56.614385
10.314669 56.614362
10.314615 56.614375
10.314529 56.614342
10.314508 56.614290
10.314441 56.614280
10.314420 56.614243
10.314218 56.614156
10.314013 56.614090
10.313774 56.614013
10.313624 56.613994
10.313589 56.614013
10.313695 56.614145
10.313676 56.614163
10.313762 56.614263
10.313906 56.614376
10.314004 56.614416
10.314189 56.614459
10.314436 56.614550
10.314582 56.614619
10.315050 56.614760
10.315832 56.614999
10.315940 56.615049
10.315982 56.615086
10.316049 56.615150
10.316184 56.615161
10.316179 56.615110
NaN NaN
10.316854 56.615361
10.316854 56.615325
10.316804 56.615271
10.316710 56.615257
10.316669 56.615268
10.316694 56.615301
10.316686 56.615340
10.316742 56.615364
10.316854 56.615361
NaN NaN
10.317738 56.615976
10.317566 56.615885
10.317376 56.615849
10.317615 56.615999
10.317720 56.616036
10.317738 56.615976
NaN NaN
9.123111 56.626424
9.123519 56.626487
9.123623 56.626493
9.123709 56.626410
9.124137 56.626189
9.124373 56.626032
9.124077 56.626109
9.123788 56.626241
9.123655 56.626267
9.123402 56.626272
9.123310 56.626288
9.123230 56.626265
9.122989 56.626299
9.122908 56.626283
9.122822 56.626319
9.122860 56.626402
9.123039 56.626489
9.123111 56.626424
NaN NaN
8.715222 56.623875
8.715323 56.623803
8.715404 56.623732
8.715473 56.623598
8.715560 56.623408
8.715647 56.623268
8.715767 56.623138
8.715853 56.623039
8.715868 56.622984
8.715855 56.622939
8.715793 56.622972
8.715699 56.623098
8.715572 56.623222
8.715475 56.623314
8.715347 56.623363
8.715239 56.623411
8.715140 56.623477
8.715150 56.623567
8.715092 56.623660
8.715060 56.623741
8.715067 56.623824
8.715043 56.623889
8.715114 56.623920
8.715222 56.623875
NaN NaN
8.752306 56.637894
8.751492 56.637886
8.751485 56.638111
8.752299 56.638119
8.752306 56.637894
NaN NaN
8.752811 56.638246
8.752299 56.638119
8.752447 56.638637
8.752811 56.638246
NaN NaN
8.606988 56.637092
8.606489 56.637164
8.606839 56.637364
8.606988 56.637092
NaN NaN
8.606166 56.637308
8.605667 56.637380
8.606016 56.637580
8.606166 56.637308
NaN NaN
8.234366 56.650808
8.234085 56.650178
8.233589 56.650000
8.233450 56.649634
8.232649 56.649891
8.232328 56.650414
